-67187468701.038857 	-116439209708.052250 	3846302411.286476 
-65002526284.160355 	-118500033467.344730 	3767100748.432614 
-62791529983.929802 	-120513367331.728700 	3686389232.179942 
-60555769355.343857 	-122479178639.308290 	3604223894.538081 
-58296510987.065269 	-124397470610.823880 	3520660046.594296 
-56014997762.993622 	-126268280516.505520 	3435752231.898188 
-53712448236.966537 	-128091677873.349980 	3349554185.023178 
-51390056114.003105 	-129867762677.854430 	3262118795.056698 
-49048989831.504013 	-131596663678.549160 	3173498073.765699 
-46690392233.877533 	-133278536692.024050 	3083743128.181403 
-44315380334.158188 	-134913562965.534820 	2992904137.346713 
-41925045156.325439 	-136501947588.718250 	2901030332.971443 
-39520451652.192879 	-138043917956.421870 	2808169983.743569 
-37102638686.941177 	-139539722284.181400 	2714370383.049824 
-34672619087.577148 	-140989628177.445800 	2619677839.864685 
-32231379748.841152 	-142393921255.257320 	2524137672.574231 
-29779881791.326736 	-143752903828.741550 	2427794205.509070 
-27319060766.830261 	-145066893634.447780 	2330690767.969201 
-24849826906.209488 	-146336222622.300350 	2232869695.532858 
-22373065405.289463 	-147561235797.674930 	2134372333.450772 
-19889636744.614838 	-148742290116.900760 	2035239041.937002 
-17400377039.107471 	-149879753435.303220 	1935509203.177357 
-14906098413.940533 	-150974003506.741970 	1835221229.886195 
-12407589403.189583 	-152025427033.467160 	1734412575.252244 
-9905615368.061066 	-153034418765.004820 	1633119744.123646 
-7400918931.731770 	-154001380644.691590 	1531378305.291935 
-4894220428.058498 	-154926721002.406830 	1429222904.743915 
-2386218361.626946 	-155810853791.995850 	1326687279.759147 
122410123.181499 	-156654197871.837770 	1223804273.739583 
2631008766.234459 	-157457176326.983860 	1120605851.666054 
5138941710.749920 	-158220215831.279420 	1017123116.084253 
7645593019.227573 	-158943746047.876860 	913386323.530307 
10150366187.812582 	-159628199066.552090 	809424901.313553 
12652683660.553194 	-160274008876.250370 	705267464.580354 
15151986344.853788 	-160881610871.307830 	600941833.589972 
17647733129.307861 	-161451441389.818730 	496475051.138774 
20139400404.954399 	-161983937282.649080 	391893400.075474 
22626481590.898300 	-162479535511.636200 	287222420.854887 
25108486665.116539 	-162938672775.544250 	182486929.083101 
27584941701.181770 	-163361785162.393040 	77711033.011297 
30055388411.536831 	-163749307826.816190 	-27081849.059990 
32519383697.868614 	-164101674691.152100 	-131868971.500285 
34976499209.060349 	-164419318169.012450 	-236628244.223009 
37426320907.116211 	-164702668910.123470 	-341338215.740391 
39868448641.402756 	-164952155565.277950 	-445978056.423618 
42302495731.476837 	-165168204570.285550 	-550527541.988704 
44728088558.728783 	-165351239947.852660 	-654967037.226468 
47144866167.011887 	-165501683126.368840 	-759277479.992102 
49552479872.387512 	-165619952774.624570 	-863440365.467629 
51950592882.077965 	-165706464651.526670 	-967437730.708605 
54338879922.673035 	-165761631469.920260 	-1071252139.484040 
56717026877.622429 	-165785862773.672150 	-1174866667.417609 
59084730433.993988 	-165779564827.206970 	-1278264887.435586 
61441697738.469452 	-165743140516.730770 	-1381430855.526298 
63787646062.521919 	-165676989262.411990 	-1484349096.814375 
66122302476.692139 	-165581506940.830230 	-1587004591.951597 
68445403533.871964 	-165457085817.036960 	-1689382763.825477 
70756694961.484009 	-165304114485.605220 	-1791469464.585638 
73055931362.430878 	-165122977820.082920 	-1893250962.987023 
75342875924.679810 	-164914056930.292300 	-1994713932.048491 
77617300139.334534 	-164677729126.948760 	-2095845437.024429 
79878983527.040222 	-164414367893.103550 	-2196632923.686571 
82127713372.563217 	-164124342861.939820 	-2297064206.912776 
84363284467.370422 	-163808019800.480530 	-2397127459.578617 
86585498860.044983 	-163465760598.789340 	-2496811201.747902 
88794165614.356003 	-163097923264.272090 	-2596104290.157289 
90989100574.808716 	-162704861920.707460 	-2694995907.990287 
93170126139.490173 	-162286926811.658360 	-2793475554.935359 
95337071040.035339 	-161844464307.935330 	-2891533037.523004 
97489770128.526855 	-161377816918.803250 	-2989158459.736140 
99628064171.148773 	-160887323306.641510 	-3086342213.888184 
101751799648.417690 	-160373318304.784330 	-3183074971.763291 
103860828561.804080 	-159836132938.286620 	-3279347676.012553 
105955008246.573940 	-159276094447.372960 	-3375151531.800670 
108034201190.671170 	-158693526313.347320 	-3470477998.696979 
110098274859.466840 	-158088748286.749970 	-3565318782.804946 
112147101526.206560 	-157462076417.564970 	-3659665829.124279 
114180558107.987790 	-156813823087.292480 	-3753511314.139793 
116198526007.099610 	-156144297042.713350 	-3846847638.631064 
118200890957.564590 	-155453803431.183290 	-3939667420.697144 
120187542876.727230 	-154742643837.304350 	-4031963488.990761 
122158375721.725710 	-154011116320.834200 	-4123728876.155952 
124113287350.704100 	-153259515455.698910 	-4214956812.463950 
126052179388.612640 	-152488132369.986390 	-4305640719.641662 
127974957097.446990 	-151697254786.808500 	-4395774204.887070 
129881529250.796690 	-150887167065.917970 	-4485351055.066814 
131771808012.552520 	-150058150245.988800 	-4574365231.090100 
133645708819.649220 	-149210482087.460330 	-4662810862.454328 
135503150268.707340 	-148344437115.862370 	-4750682241.957136 
137344054006.448910 	-147460286665.541080 	-4837973820.570034 
139168344623.765840 	-146558298923.709590 	-4924680202.468910 
140975949553.318850 	-145638738974.756470 	-5010796140.216646 
142766798970.552920 	-144701868844.745970 	-5096316530.093333 
144540825698.015110 	-143747947546.053860 	-5181236407.569583 
146297965112.867370 	-142777231122.080780 	-5265550942.918689 
148038155057.485990 	-141789972691.996190 	-5349255436.963267 
149761335753.046390 	-140786422495.464450 	-5432345316.952367 
151467449715.994930 	-139766827937.310180 	-5514816132.565047 
153156441677.309810 	-138731433632.084960 	-5596663552.036492 
154828258504.456360 	-137680481448.498840 	-5677883358.402784 
156482849125.951230 	-136614210553.682460 	-5758471445.860888 
158120164458.442840 	-135532857457.251740 	-5838423816.240007 
159740157336.226560 	-134436656055.146420 	-5917736575.581010 
161342782443.112460 	-133325837673.217070 	-5996405930.820489 
162927996246.565030 	-132200631110.539780 	-6074428186.576159 
164495756934.039700 	-131061262682.436190 	-6151799742.030421 
166046024351.444790 	-129907956263.180500 	-6228517087.909194 
167578759943.649810 	-128740933328.379200 	-6304576803.552599 
169093926696.979430 	-127560412997.005980 	-6379975554.075056 
170591489083.622830 	-126366612073.079860 	-6454710087.611754 
172071413007.892060 	-125159745086.976390 	-6528777232.648737 
173533665754.271880 	-123940024336.358490 	-6602173895.434151 
174978215937.194820 	-122707659926.722370 	-6674897057.467821 
176405033452.489990 	-121462859811.547440 	-6746943773.067005 
177814089430.445250 	-120205829832.045270 	-6818311167.005693 
179205356190.429050 	-118936773756.503750 	-6888996432.225187 
