0 	0 	50000.000000 
0 	20 	50000.000000 
0 	40 	50000.000000 
0 	60 	50000.000000 
0 	80 	50000.000000 
0 	100 	50000.000000 
0 	120 	50000.000000 
0 	140 	39851.837957 
0 	160 	30430.167000 
0 	180 	24518.438453 
0 	200 	20090.353946 
0 	220 	16751.349309 
0 	240 	14356.249253 
0 	260 	12927.668895 
0 	280 	12618.400599 
0 	300 	13563.284860 
0 	320 	15796.021767 
0 	340 	19465.370509 
0 	360 	25092.851531 
0 	380 	33798.482084 
0 	400 	47363.833032 
0 	420 	50000.000000 
0 	440 	50000.000000 
0 	460 	50000.000000 
0 	480 	50000.000000 
0 	500 	50000.000000 
0 	520 	50000.000000 
0 	540 	50000.000000 
0 	560 	50000.000000 
0 	580 	50000.000000 
0 	600 	50000.000000 
0 	620 	49927.677135 
0 	640 	47362.914228 
0 	660 	44914.636460 
0 	680 	42576.646165 
0 	700 	40342.900913 
20 	0 	50000.000000 
20 	20 	50000.000000 
20 	40 	50000.000000 
20 	60 	50000.000000 
20 	80 	50000.000000 
20 	100 	50000.000000 
20 	120 	44365.427017 
20 	140 	41246.581026 
20 	160 	30693.710500 
20 	180 	22718.735075 
20 	200 	18298.636314 
20 	220 	15141.395324 
20 	240 	12967.555962 
20 	260 	11774.368351 
20 	280 	11666.791469 
20 	300 	12678.617452 
20 	320 	14747.355296 
20 	340 	17912.699956 
20 	360 	22459.114542 
20 	380 	29005.313048 
20 	400 	38587.908065 
20 	420 	50000.000000 
20 	440 	50000.000000 
20 	460 	50000.000000 
20 	480 	50000.000000 
20 	500 	50000.000000 
20 	520 	50000.000000 
20 	540 	50000.000000 
20 	560 	50000.000000 
20 	580 	50000.000000 
20 	600 	50000.000000 
20 	620 	50000.000000 
20 	640 	50000.000000 
20 	660 	48029.703701 
20 	680 	45669.179936 
20 	700 	43400.060975 
40 	0 	50000.000000 
40 	20 	50000.000000 
40 	40 	50000.000000 
40 	60 	50000.000000 
40 	80 	50000.000000 
40 	100 	50000.000000 
40 	120 	40170.782210 
40 	140 	32023.627526 
40 	160 	46858.486170 
40 	180 	22305.090108 
40 	200 	16621.402451 
40 	220 	13563.626886 
40 	240 	11640.945733 
40 	260 	10729.967350 
40 	280 	10853.428061 
40 	300 	11941.023821 
40 	320 	13867.806939 
40 	340 	16615.258863 
40 	360 	20332.586185 
40 	380 	25359.594794 
40 	400 	32268.261816 
40 	420 	41848.393996 
40 	440 	50000.000000 
40 	460 	50000.000000 
40 	480 	50000.000000 
40 	500 	50000.000000 
40 	520 	50000.000000 
40 	540 	50000.000000 
40 	560 	50000.000000 
40 	580 	50000.000000 
40 	600 	50000.000000 
40 	620 	50000.000000 
40 	640 	50000.000000 
40 	660 	50000.000000 
40 	680 	48844.717177 
40 	700 	46542.970252 
60 	0 	50000.000000 
60 	20 	50000.000000 
60 	40 	50000.000000 
60 	60 	50000.000000 
60 	80 	50000.000000 
60 	100 	47159.326841 
60 	120 	35840.856048 
60 	140 	28000.966746 
60 	160 	23645.509838 
60 	180 	49730.364089 
60 	200 	15400.657065 
60 	220 	12055.122775 
60 	240 	10392.918119 
60 	260 	9792.931945 
60 	280 	10144.527798 
60 	300 	11287.018187 
60 	320 	13069.843134 
60 	340 	15451.757883 
60 	360 	18508.923776 
60 	380 	22429.779893 
60 	400 	27530.610268 
60 	420 	34277.619289 
60 	440 	43239.987445 
60 	460 	50000.000000 
60 	480 	50000.000000 
60 	500 	50000.000000 
60 	520 	50000.000000 
60 	540 	50000.000000 
60 	560 	50000.000000 
60 	580 	50000.000000 
60 	600 	50000.000000 
60 	620 	50000.000000 
60 	640 	50000.000000 
60 	660 	50000.000000 
60 	680 	50000.000000 
60 	700 	49741.668605 
80 	0 	50000.000000 
80 	20 	50000.000000 
80 	40 	50000.000000 
80 	60 	50000.000000 
80 	80 	50000.000000 
80 	100 	41553.760823 
80 	120 	31374.843166 
80 	140 	24241.376418 
80 	160 	19372.230760 
80 	180 	19691.860842 
80 	200 	16536.657242 
80 	220 	10635.604045 
80 	240 	9229.370687 
80 	260 	8955.164527 
80 	280 	9506.855725 
80 	300 	10667.964766 
80 	320 	12295.779385 
80 	340 	14348.961478 
80 	360 	16867.400270 
80 	380 	19958.756756 
80 	400 	23802.855929 
80 	420 	28668.839693 
80 	440 	34931.064942 
80 	460 	43035.686973 
80 	480 	50000.000000 
80 	500 	50000.000000 
80 	520 	50000.000000 
80 	540 	50000.000000 
80 	560 	50000.000000 
80 	580 	50000.000000 
80 	600 	50000.000000 
80 	620 	50000.000000 
80 	640 	50000.000000 
80 	660 	50000.000000 
80 	680 	50000.000000 
80 	700 	50000.000000 
100 	0 	50000.000000 
100 	20 	50000.000000 
100 	40 	50000.000000 
100 	60 	50000.000000 
100 	80 	49225.739147 
100 	100 	35845.915424 
100 	120 	26866.175248 
100 	140 	20559.311968 
100 	160 	16098.959886 
100 	180 	13356.937419 
100 	200 	47320.098963 
100 	220 	9286.310739 
100 	240 	8155.453271 
100 	260 	8213.080940 
100 	280 	8917.457830 
100 	300 	10054.319211 
100 	320 	11514.378915 
100 	340 	13268.384954 
100 	360 	15340.228743 
100 	380 	17794.750471 
100 	400 	20738.646363 
100 	420 	24330.934095 
100 	440 	28800.651488 
100 	460 	34465.273635 
100 	480 	41722.866911 
100 	500 	50000.000000 
100 	520 	50000.000000 
100 	540 	50000.000000 
100 	560 	50000.000000 
100 	580 	50000.000000 
100 	600 	50000.000000 
100 	620 	50000.000000 
100 	640 	50000.000000 
100 	660 	50000.000000 
100 	680 	50000.000000 
100 	700 	50000.000000 
120 	0 	50000.000000 
120 	20 	50000.000000 
120 	40 	50000.000000 
120 	60 	50000.000000 
120 	80 	41781.089470 
120 	100 	30185.151440 
120 	120 	22423.943894 
120 	140 	16995.008653 
120 	160 	13147.921735 
120 	180 	10491.574499 
120 	200 	9093.465754 
120 	220 	7825.250414 
120 	240 	7238.068132 
120 	260 	7597.776035 
120 	280 	8378.759916 
120 	300 	9440.888736 
120 	320 	10718.829513 
120 	340 	12197.630931 
120 	360 	13894.193720 
120 	380 	15849.861358 
120 	400 	18130.902293 
120 	420 	20834.847199 
120 	440 	24102.605551 
120 	460 	28137.096403 
120 	480 	33227.045191 
120 	500 	39762.658057 
120 	520 	48187.897340 
120 	540 	50000.000000 
120 	560 	50000.000000 
120 	580 	50000.000000 
120 	600 	50000.000000 
120 	620 	50000.000000 
120 	640 	50000.000000 
120 	660 	50000.000000 
120 	680 	50000.000000 
120 	700 	50000.000000 
140 	0 	50000.000000 
140 	20 	50000.000000 
140 	40 	50000.000000 
140 	60 	50000.000000 
140 	80 	34584.305845 
140 	100 	24724.303968 
140 	120 	18174.040594 
140 	140 	13646.844177 
140 	160 	10495.346563 
140 	180 	8361.716376 
140 	200 	7064.531285 
140 	220 	10628.147610 
140 	240 	7096.226892 
140 	260 	7263.279933 
140 	280 	7946.089023 
140 	300 	8856.078457 
140 	320 	9927.803722 
140 	340 	11146.388136 
140 	360 	12520.922750 
140 	380 	14077.175333 
140 	400 	15857.100406 
140 	420 	17922.389101 
140 	440 	20361.937510 
140 	460 	23304.490334 
140 	480 	26938.750613 
140 	500 	31543.228557 
140 	520 	37522.276453 
140 	540 	45414.427324 
140 	560 	50000.000000 
140 	580 	50000.000000 
140 	600 	50000.000000 
140 	620 	50000.000000 
140 	640 	50000.000000 
140 	660 	50000.000000 
140 	680 	50000.000000 
140 	700 	50000.000000 
160 	0 	50000.000000 
160 	20 	50000.000000 
160 	40 	50000.000000 
160 	60 	41460.303200 
160 	80 	27855.996708 
160 	100 	19664.978535 
160 	120 	14312.941146 
160 	140 	10710.029079 
160 	160 	8307.482946 
160 	180 	6819.227670 
160 	200 	6179.022555 
160 	220 	7457.682866 
160 	240 	17709.317937 
160 	260 	7857.198534 
160 	280 	7799.471287 
160 	300 	8384.602662 
160 	320 	9193.755120 
160 	340 	10148.584258 
160 	360 	11234.417749 
160 	380 	12460.073608 
160 	400 	13849.400569 
160 	420 	15440.949751 
160 	440 	17291.671781 
160 	460 	19484.547517 
160 	480 	22141.832524 
160 	500 	25447.342236 
160 	520 	29683.186697 
160 	540 	35285.824145 
160 	560 	42906.499966 
160 	580 	50000.000000 
160 	600 	50000.000000 
160 	620 	50000.000000 
160 	640 	50000.000000 
160 	660 	50000.000000 
160 	680 	50000.000000 
160 	700 	50000.000000 
180 	0 	50000.000000 
180 	20 	50000.000000 
180 	40 	50000.000000 
180 	60 	33107.492737 
180 	80 	21960.805839 
180 	100 	15400.061506 
180 	120 	11267.188172 
180 	140 	8622.786592 
180 	160 	6986.157871 
180 	180 	6121.435012 
180 	200 	5963.739247 
180 	220 	6895.902531 
180 	240 	16403.180993 
180 	260 	13408.795256 
180 	280 	8503.802551 
180 	300 	8230.037265 
180 	320 	8627.376910 
180 	340 	9274.741289 
180 	360 	10077.126775 
180 	380 	11011.523953 
180 	400 	12081.699823 
180 	420 	13307.645364 
180 	440 	14724.460497 
180 	460 	16385.831900 
180 	480 	18371.925648 
180 	500 	20803.769278 
180 	520 	23868.814758 
180 	540 	27866.575584 
180 	560 	33288.464354 
180 	580 	40937.986790 
180 	600 	50000.000000 
180 	620 	50000.000000 
180 	640 	50000.000000 
180 	660 	50000.000000 
180 	680 	50000.000000 
180 	700 	50000.000000 
200 	0 	50000.000000 
200 	20 	50000.000000 
200 	40 	44466.297364 
200 	60 	26407.588211 
200 	80 	17636.213323 
200 	100 	12705.843737 
200 	120 	9758.680501 
200 	140 	7972.003375 
200 	160 	6956.893047 
200 	180 	6510.242027 
200 	200 	6514.080362 
200 	220 	7058.354483 
200 	240 	9358.125910 
200 	260 	41096.409844 
200 	280 	12760.212579 
200 	300 	8921.391945 
200 	320 	8456.656899 
200 	340 	8661.892535 
200 	360 	9139.171393 
200 	380 	9785.508581 
200 	400 	10571.343541 
200 	420 	11495.851150 
200 	440 	12575.707765 
200 	460 	13843.655701 
